Gene annotation was obtained at pseudomonas.com		###Release: pgd_r_17_1	Mean log2 count per million 																															
ID	name	annotation	b2b3_AvrRpt2	b2b3_Pto	chitin_Pto	Col-0_AvrRps4	Col-0_AvrRpt2	Col-0_D36E	Col-0_Pto	de_AvrRpt2	de_Pto	deps_AvrRpt2	deps_Pto	flg_Pto	KB_AvrRps4	KB_AvrRpt2	KB_D36E	KB_Pto	MM_Pto	Mock_Pto	npr1_AvrRpt2	npr1_Pto	pad4_AvrRpt2	pad4_Pto	ps_AvrRpt2	ps_Pto	rr_AvrRpt2	SA_Pto	sid2_AvrRpt2	sid2_Pto	spm_AvrRpt2	spm_Pto	stp_AvrRpt2	stp_Pto
PSPTO_3001	xylR	xylose operon regluatory protein	4.514722508	4.338272597	4.777413772	3.971893416	4.127178686	6.892275484	4.033127347	3.595535941	4.32343378	3.752608593	3.879024665	6.756358077	4.932215961	4.621473118	5.352499351	4.215371429	6.174483155	4.2940276	4.431901125	4.462868947	3.666472893	3.91216181	3.783526466	3.784301367	4.592085282	4.651109039	3.588745001	3.579944754	3.687395442	3.902176785	4.656654296	4.455015889
PSPTO_3002	xylA	xylose isomerase	4.511433041	4.667566908	5.041371994	5.056717907	4.490401039	7.518996775	4.058077255	4.509046094	4.138215523	3.997173756	3.730641468	6.15733647	5.964670276	5.693451893	5.825191862	5.650414139	6.622875707	4.347562576	4.454477993	4.467149353	4.05297971	4.45590958	4.32588326	4.298647447	4.787729416	4.358068322	4.550330124	4.487778564	4.291784433	4.608623261	4.420903644	4.368771018
PSPTO_3018		hypothetical protein	3.844033513	3.677745011	4.098635788	2.982721284	3.442706152	5.608700112	3.505040247	3.776193072	3.3415995	3.67922498	3.808595278	5.579041141	4.400406336	4.372785016	4.270431198	3.976270145	6.143409338	3.248440105	4.077504226	3.307939311	3.070161038	3.195123589	3.350828668	3.707621581	3.42820036	4.023314304	3.627034524	3.770288846	3.222860739	3.594792073	2.269047816	3.95117579
PSPTO_3020		hypothetical protein	3.827039621	3.101930806	3.943365501	3.359917767	3.71687337	3.455025268	3.70708122	2.975023062	3.975384589	3.897558427	4.38342514	5.879187869	2.94962617	3.334724091	3.022092261	3.356417974	3.982732934	3.783845819	3.793752697	4.050722789	3.767754688	4.103657511	4.040110625	3.643220964	4.408092125	4.283916273	4.279632715	3.22544144	3.891086594	3.738202185	4.042251515	3.648978458
PSPTO_3021		LysR family transcriptional regulator	6.568824282	6.425730085	6.587825602	6.188040513	5.974458747	6.977028142	6.169649746	6.27167797	6.11460873	6.185787421	6.359041057	7.554620547	7.482628047	7.345533782	7.523163603	7.156145696	6.547515926	6.081461731	6.45603986	6.408688997	5.778853854	5.932077302	5.584202731	5.973315776	6.913682386	6.219174363	5.832335646	5.832241916	6.432984079	6.372108135	6.380391772	6.712627753
PSPTO_3022	pgsA	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	5.821124915	5.583343602	5.282644072	5.296821297	5.297471108	4.187252633	5.287973025	5.59377355	5.341977299	5.509055583	5.246212124	4.330687393	6.333317096	6.100384048	6.308713297	6.312068533	5.565468274	5.290223102	4.724019564	5.248880685	5.1611588	5.110858663	4.845422934	4.967709439	5.613356319	4.711369429	4.944602142	4.98348454	5.958898981	5.552561259	5.402775978	5.506795541
PSPTO_3023	uvrC	excinuclease ABC subunit C	7.069496425	6.848249075	6.708662967	6.939403627	7.05546185	7.701001282	7.116965324	7.102082375	6.866158919	7.009969765	6.929635825	6.553461732	6.561819838	6.8012892	7.008915082	6.503425402	6.693074626	7.1724693	6.971008107	7.056014105	6.914451523	7.192280276	7.119087258	6.995294353	7.215599981	6.751364705	7.28244351	7.298097252	7.148985543	6.964202073	7.073121138	6.895989913
PSPTO_3024	gacA	DNA-binding response regulator GacA	8.239635759	8.039109857	7.934251237	7.618317512	8.147416337	8.938800521	7.992230888	8.196213223	8.132833314	8.208805447	8.08441297	7.829171458	7.543260829	7.511581339	7.573082565	7.528667912	8.013152828	8.100472699	7.998371605	8.000818054	7.94856987	8.008653875	8.068903832	8.076754788	8.368074905	7.953634377	7.943908861	7.993532816	8.210128996	7.989700204	8.179791001	7.984096089
PSPTO_3026		hypothetical protein	7.180917567	7.209212928	6.961685443	7.069443959	7.189954886	7.618323099	6.94220733	7.381210493	7.405808416	7.564182986	7.32600776	6.893650079	7.357293243	7.44205522	6.921596417	7.176898528	8.056514194	6.721858795	7.068199494	7.376749005	7.240474991	7.031222317	7.465975235	7.202427721	7.100944293	6.791112122	7.165824037	6.603828679	6.860525444	6.896514915	7.100736584	6.959936785
PSPTO_3027	aroF-2	phospho-2-dehydro-3-deoxyheptonate aldolase	6.570400576	6.315301668	6.987457415	7.827048765	7.160857783	6.883309154	6.84210335	7.02029082	6.817981878	6.712680923	6.780082923	7.443873271	5.566152667	5.259415198	5.526117599	5.250647945	5.873911126	6.641505142	6.707054993	6.340071865	7.102038715	6.956431176	6.781645745	6.84666093	6.540579579	6.605328164	7.125482258	6.825666722	6.466161142	6.586389065	7.383578486	6.537640919
PSPTO_3028	ppiC-1	peptidyl-prolyl cis-trans isomerase C	8.178620907	7.90381274	6.701516975	7.264668736	7.466370866	7.510238746	7.212096206	7.337689933	7.157999497	7.330982331	6.98159007	5.759656253	8.057734287	7.858952852	8.419357721	8.020611028	7.860030625	6.914857357	7.167342127	7.181866997	7.059536071	7.251765259	7.053067092	7.283389149	7.530693517	6.884250399	6.98325909	7.019042152	7.902289391	7.745897055	7.558776764	7.665124001
PSPTO_3029		peptide ABC transporter periplasmic peptide-binding protein	5.654543548	5.109622359	5.350781653	5.955974806	5.531995801	5.664671157	5.578136651	5.404692708	5.704779366	5.353025402	6.059859164	4.382586088	6.230543842	5.912152281	6.327173406	6.253784916	6.452345476	5.552325765	5.355618055	5.491381364	5.741216692	5.854197065	6.046040377	5.577868041	5.266700177	5.449991181	5.524481017	5.786967429	5.259461619	5.350701014	5.386249911	5.521261982
PSPTO_3032		peptide ABC transporter ATP-binding protein	5.626121302	5.444598299	5.249849844	5.402020189	5.611046352	5.160313812	5.687746457	5.167179034	5.988254813	5.169036656	5.877958801	5.966026053	5.851727239	6.06151248	6.426568527	5.645677956	6.226557705	6.102233213	5.693183229	5.765597493	5.42284257	5.67472685	5.65815734	5.832068887	6.18426521	5.544374946	5.553500421	5.490892867	5.558336273	5.655817388	5.249644775	5.752684712
PSPTO_3033		twitching motility protein	5.896733192	5.982313913	5.715702589	5.825226051	6.017498233	6.276416085	6.103069241	6.037841184	6.322303673	6.10343294	6.21424952	5.76703608	5.874717314	5.809925628	6.363819719	5.972659457	6.481585193	6.02987602	6.451800255	6.115792366	6.094339655	6.286945218	6.233879742	6.197014189	6.434471656	5.788212886	6.127675038	6.050387217	6.192325413	5.886755425	5.932283954	6.026212751
PSPTO_3035	pgm	"phosphoglucomutase, alpha-D-glucose phosphate-specific"	8.359541013	8.291924449	8.27971467	8.258876843	8.172699414	9.219194533	7.920729562	8.127222454	8.10008039	8.017697766	8.105107162	9.039614425	7.086288464	7.377198679	7.306527188	7.555911254	8.068317266	8.11752052	8.033884306	8.017595898	7.961736146	8.166069961	8.219471161	8.077402166	8.042643315	8.00535883	8.308257173	8.003406658	7.885475409	8.056037883	8.079164189	7.797696709
PSPTO_3036		hypothetical protein	6.145372158	6.373418126	5.655617078	5.668330113	6.258512997	4.876630219	6.204091938	6.507265377	6.111324843	6.294141221	6.059516955	5.453985478	6.022360018	5.587364979	6.200754189	5.71053224	6.242497752	6.127956276	6.277269449	6.076045739	5.957625866	6.062672061	6.093109803	6.238759345	6.182267203	6.160947544	6.172805769	6.193388223	6.536272391	5.982660476	6.140824993	6.265657701
PSPTO_3039		alcohol dehydrogenase	8.251660414	7.06383951	7.003669636	8.003446273	7.795662911	9.372152451	6.888248711	7.229805933	6.857392424	6.936311462	6.673931518	7.078971852	6.770956098	7.453701918	7.453930856	7.424739563	7.801449473	6.573518222	6.88674861	6.583597224	7.008681022	6.736009777	6.646864398	6.810657407	6.942774594	6.815917471	6.729083061	6.907886181	7.186029316	7.096982936	8.316361932	7.336894267
PSPTO_3040		LysR family transcriptional regulator	5.986595467	6.515139035	5.5740546	6.361695175	6.038521876	4.862113184	6.243733042	6.359989971	6.067501487	6.144848034	6.502601106	5.449073577	7.571129103	7.641933575	7.453845255	7.524450101	7.562089077	6.022109552	6.413858099	6.017983951	6.498976751	6.434005539	6.458157187	6.235482178	6.102872149	5.73458161	6.456083728	6.151660124	6.213075815	6.433330357	6.383104519	6.620128486
PSPTO_3046		sigma-54 dependent transcriptional regulator	4.265442983	4.758569469	4.531498415	4.743050267	4.561692829	4.513638706	4.591907904	4.159547672	4.650883183	4.545474867	4.935194096	5.65783323	4.835031401	4.969083971	5.083450902	5.035383666	5.436066742	4.872987392	4.335580016	4.704327524	4.745332343	4.867800453	4.584621451	4.806451465	3.103393291	4.43047262	4.572613909	4.741176908	4.367362563	4.614443048	4.316438641	4.782589784
PSPTO_3050		AraC family transcriptional regulator	4.362662671	4.882307267	5.642006749	5.307755398	4.686607891	6.337489407	4.510369578	4.436273265	4.63087868	4.653398458	4.336865022	6.448011991	6.081205398	5.455441289	6.183333321	5.894864646	6.968013844	4.762534142	4.534491923	4.7535855	4.663794194	4.667285097	4.998316998	4.483879196	4.531971797	5.282527077	4.532689972	3.773135117	4.195703736	4.436414164	4.981672697	4.99859003
PSPTO_3062		"iron-sulfur cluster-binding protein, rieske family"	4.925813442	4.64161131	4.86374596	5.516006622	4.800440405	5.542112249	5.084490213	5.255019755	5.165012954	4.750030177	5.642093872	5.95809475	5.250166179	5.025738257	5.308944762	5.215058365	6.239377057	4.857756075	5.077106876	5.115898498	5.143016108	5.083555262	5.184126509	4.905157685	4.745995355	5.140471523	5.336192241	4.95970574	4.562341086	4.754489759	4.65603731	4.804463212
PSPTO_3065		hypothetical protein	4.139668131	4.25509734	4.768239708	5.283866939	4.594876387	5.425624564	4.57332947	4.954083291	4.758434138	4.463576703	4.60239619	5.617463022	6.259878092	5.573443244	6.114706248	5.593733539	6.475101518	4.428171505	4.688994243	4.501736129	4.286047768	4.769622883	4.877884238	4.740172395	4.598430948	4.399564868	4.380595211	4.860038175	4.537589198	4.081323906	4.47726393	4.801826354
PSPTO_3067		hypothetical protein	9.308294809	8.966004351	8.350202217	8.737033915	8.993974414	5.239628195	8.659059718	9.055351975	8.814213516	8.907838166	8.843039366	7.573529321	6.46879785	6.894622895	5.895588059	6.960837364	4.944472901	8.576410336	9.103061015	8.992161522	8.960499991	8.807008881	8.980217584	8.841067139	8.822971206	8.687433464	8.989082976	8.675168646	9.283502013	9.0227098	9.101484642	8.745560676
PSPTO_3070		GNAT family acetyltransferase	4.619523641	3.68017051	4.358164995	3.28291882	4.387843071	5.053988983	4.260795821	3.806966028	4.460358518	4.411769067	3.709564568	4.243186101	2.967772194	3.773454479	3.644062689	4.252982804	4.117535692	4.337935879	4.176829067	3.935158721	4.666932436	4.283209178	4.586353522	4.323213554	4.511035868	4.385538573	4.801469307	4.892712927	4.553951873	4.292126666	4.408801989	4.527707838
PSPTO_3071		ABC transporter ATP-binding protein/permease	5.4983455	5.65967232	6.113327695	5.949288208	5.977153744	6.972829348	6.009953475	5.82089037	5.918377749	5.8731857	6.102501656	5.762232034	5.085908351	5.244921306	5.684016956	5.289579639	6.027960113	6.279358395	5.878238051	6.198541106	6.268259505	6.149624734	6.311297026	5.906498859	5.291046237	6.252752352	5.713148846	6.046514534	5.639107839	5.357862935	5.858079085	5.826746659
PSPTO_3076		TetR family transcriptional regulator	6.271062223	5.711992897	5.432567146	5.929968786	5.976091469	5.846216231	5.320595061	5.769796037	5.345325452	5.643491907	5.141599456	4.534736412	5.387202601	5.311930491	4.456354593	5.035180174	5.774003008	5.160913561	5.394761023	5.236214856	5.126303835	4.725058728	5.521922094	5.267227995	5.535593303	4.972636035	5.446494264	5.151895703	5.653070147	5.55016488	6.690326608	6.13346574
PSPTO_3078		hypothetical protein	3.752234643	3.127831947	2.357417576	3.746886679	3.395900674	4.410938924	3.23936016	3.829410844	3.478715639	3.789289583	3.517903949	4.183949822	3.127228732	3.713914282	3.158741221	4.432125474	4.069564442	3.140860014	3.382755121	3.539342634	2.860499556	3.031755552	3.148901591	3.39145552	4.120865962	2.608667841	4.129203081	2.8449071	3.137913809	2.858512072	4.230418327	3.577929292
PSPTO_3082		glutamine/glutamate ABC transporter periplasmic glutamine/glutamate-binding protein	4.649690178	5.113475739	5.502884222	5.881344192	4.664913671	5.105694389	5.166631956	4.823987553	5.453735613	5.421737233	5.051771239	6.58637401	4.985783851	4.676350187	5.470758242	4.801148505	5.400306657	5.517386711	5.337417635	5.342483591	5.221739007	5.158555385	4.871263532	4.596335655	5.091819399	5.640667233	5.306734437	5.064062699	5.032047347	5.092128803	4.278955745	4.984270776
PSPTO_3083		"glutamine/glutamate ABC transporter, ATP-binding protein"	3.836528944	4.779643744	6.14505973	5.197673613	4.513198279	3.731584093	4.959622984	4.620092842	4.986158759	4.970293056	4.719256856	6.180524425	5.760001161	5.195061207	5.610225095	5.299859162	5.013956362	5.179893332	5.283323866	5.058174973	4.96016045	4.891132573	4.904459916	4.237283819	4.28894307	5.479539523	4.66738931	4.655695515	3.892003746	4.509604099	4.624859819	4.941732579
PSPTO_3087	hopAB2	type III effector HopAB2	8.049746461	8.850026928	9.371574653	10.17137639	8.146669382	0.345531066	8.618149789	8.634443961	8.755175573	9.054974053	8.891596399	8.238229055	4.8139725	4.377240306	-2.042921357	4.36255009	9.561032983	9.30943344	9.453203584	9.119421335	9.278941275	8.529844779	9.053999932	8.253677915	8.396854895	9.671166019	9.352138198	8.75403427	9.043433496	8.508182016	7.051507356	8.299300835
PSPTO_3088		"nickel ABC transporter, periplasmic nickel-binding protein"	4.192403237	5.10638467	5.596527526	5.198241891	4.374007732	7.058409446	5.088022437	4.752710603	5.1659478	4.32942171	4.906120892	6.222873437	3.685716891	4.133363146	4.420095281	3.474093901	4.036354316	5.27931567	4.672067685	3.97105112	4.841945219	5.40714117	5.428066226	4.359100393	4.272737899	4.690179026	4.93469629	4.891028503	5.092193029	4.949259189	3.954053898	5.065639227
PSPTO_3092		hypothetical protein	4.136772389	5.872903085	5.714497757	4.354221893	4.013930817	6.076235765	6.413818917	4.308664989	6.335333092	5.680044721	6.514314503	4.933828666	4.131747008	4.301240011	4.432270026	4.670970158	5.573285	6.282725931	4.803655331	6.231271035	4.607806315	5.912880573	5.405014009	6.144287997	6.457658649	5.761518373	4.775791341	6.027218456	4.048636109	5.881679574	3.5699015	6.154631874
PSPTO_3096		hypothetical protein	8.050125934	7.900922978	7.084447945	8.033300834	7.836338773	6.775822416	7.593902358	7.556610469	7.556391893	7.79828215	7.400773262	6.447452702	7.741687362	7.973881521	7.33675605	7.622815929	7.751451005	7.263813026	7.672109883	7.503904697	7.483674218	7.129450252	7.211735263	7.647704497	7.448249493	7.207417746	7.258233084	7.251671644	7.65698801	7.824204139	8.034530221	7.704341124
PSPTO_3098		methyl-accepting chemotaxis protein	3.161313399	3.474880729	3.788038136	3.125386085	3.644530981	4.980943378	3.636177945	3.533703531	3.865148771	3.846577618	2.914369221	5.692611978	4.515946273	3.839190595	4.501648304	4.209768395	4.384958597	3.559393661	3.900255894	2.938528225	3.200535483	3.742476632	3.631717512	3.08694359	3.483941328	3.650923292	2.010381795	3.693218092	3.462811922	3.650693247	3.261474677	4.047239924
PSPTO_3099	mexE	multidrug efflux RND membrane fusion protein MexE	9.121008252	5.619853887	6.48973813	9.454746995	8.86383347	8.89717281	6.337813361	7.577008966	5.993672579	5.979339008	6.432583123	6.695214947	5.095612036	4.594826494	4.449055859	4.966267618	5.193478039	6.373583722	6.633611626	6.619122497	7.604293376	6.442643316	6.704592287	6.177926434	5.792586412	7.001488463	7.753594459	6.316982188	6.733364226	6.338154503	9.058043614	5.749195179
PSPTO_3100	saxF	aliphatic isothiocyanate resistance protein SaxF; AcrB/AcrD/AcrF family	8.636582143	5.178699613	6.176033043	8.686605308	8.366931233	7.502797157	5.999317618	6.986545179	5.557280132	5.731387327	5.936675373	5.82888534	4.661718927	4.984044083	4.89167392	5.291359029	5.101791429	5.716136894	6.1137858	6.611085144	7.331265299	6.157526566	5.879913668	6.113779341	5.139646552	6.298254412	7.450159103	5.845203587	6.503626548	6.085182604	8.46674393	5.69242804
PSPTO_3101		outer membrane efflux protein	8.89547806	5.741888156	5.759651819	8.819861364	8.411197624	7.3176677	5.937235617	6.955942094	5.52517192	6.124420541	5.800729166	5.712058761	5.26668776	5.540396945	5.251568217	5.105994403	4.620185639	5.859485235	6.133945295	6.216400398	7.165096322	5.856733559	5.993282304	6.349154034	5.764046295	6.165249247	7.114591108	6.076277317	6.679487436	6.232543908	8.991442069	6.482737642
PSPTO_3102		TPR domain-containing protein	7.763560391	7.689305074	7.762083046	6.928130949	7.500542531	9.22702789	7.729696559	7.809299651	7.92245646	7.925412222	7.783706569	8.423564183	8.238172722	8.277041349	8.831766349	8.071752799	9.116041937	7.609390322	7.730728784	7.63933945	7.590244795	7.705876556	7.646033591	7.62550127	7.997954613	7.736908869	7.497257748	7.645980614	7.612099351	7.698185369	7.900202647	8.050574376
PSPTO_3103		transcriptional regulator	8.033399575	7.810693077	8.476581128	8.40250073	7.84530007	9.349467597	7.807984368	7.358875437	7.520332233	7.400584038	7.390503662	9.187013041	9.044134132	8.968490514	9.414426902	8.847165017	8.577807804	7.783390788	7.387202372	7.552565611	7.564360272	7.559805105	7.359622917	7.398828001	7.420574535	8.122533764	7.473951703	7.378655812	7.692144227	7.847082815	7.91220168	7.723954214
PSPTO_3105		hypothetical protein	5.946340105	5.867666497	5.968092358	6.170840016	5.904916073	6.471971885	5.807781383	5.871794476	5.852372903	5.91251552	5.756150844	5.739259712	6.273452125	6.108014938	6.281642613	6.166795689	6.372386726	6.032474704	5.407486803	5.762831321	5.904901902	5.612735036	5.692482676	5.68822355	6.094270492	5.734329989	5.61106164	5.616241998	5.772449993	5.864704948	6.073098919	6.18394684
PSPTO_3106	gloA	lactoylglutathione lyase	9.420468839	9.052482367	8.098611714	8.650240207	9.093242904	9.461081456	8.595000693	8.840658244	8.732629076	8.900085132	8.478310434	8.140631358	9.873462276	9.951643753	10.30713121	9.895355162	9.569881963	8.186262327	8.606287001	8.507146776	8.757343406	8.444028903	8.500172123	8.689261872	8.975942017	8.160603375	8.570801661	8.543533759	9.024559612	8.661826535	9.512453072	9.154979481
PSPTO_3107	ahpF	alkyl hydroperoxide reductase subunit F	6.36685315	5.370590498	6.866338619	6.494937727	6.982838683	8.705202515	5.427326866	6.723580142	5.210333626	5.663202518	5.455736213	8.961832857	3.991319451	4.47513736	4.099016245	4.518011282	3.900706142	5.870756606	5.666773451	5.140421482	6.37708131	5.396187289	5.79661112	5.791117116	5.794003471	6.650723514	6.655693046	5.985541582	5.974780992	5.52307579	6.984906816	5.252658459
PSPTO_3108	ahpC	alkyl hydroperoxide reductase	12.25820832	11.61196627	11.76876738	12.16977879	12.18556738	14.24249625	11.56952402	11.97122396	11.4127251	11.64715158	11.28992741	12.6344214	12.05451794	12.4163911	13.4071321	12.52957271	11.51679448	11.4378027	11.52480075	11.32723447	11.60049387	11.4234435	11.44666053	11.53638141	11.76738562	11.65781807	11.65594746	11.51573549	11.82693852	11.58875049	12.3327415	11.77272781
