# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	old_locus_tag	single_old_locus	other_old_locus
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3530526	3531089	+	WP_005766257.1	WP_005766257.1		nicotinamide riboside transporter PnuC	pnuC	1184799	PSPTO_RS16240	564	187	"PSPTO3142,PSPTO_3142"	PSPTO3142	PSPTO_3142
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3531086	3531622	+	WP_007246313.1	WP_007246313.1		AAA family ATPase		1184800	PSPTO_RS16245	537	178	"PSPTO3143,PSPTO_3143"	PSPTO3143	PSPTO_3143
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3531672	3532976	-	WP_011104402.1	WP_011104402.1		sigma-54 dependent transcriptional regulator		1184801	PSPTO_RS16250	1305	434	"PSPTO3144,PSPTO_3144"	PSPTO3144	PSPTO_3144
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3533305	3533571	+	WP_005766263.1	WP_005766263.1		hypothetical protein		1184802	PSPTO_RS16255	267	88	"PSPTO3145,PSPTO_3145"	PSPTO3145	PSPTO_3145
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3534233	3535255	-	WP_011103120.1	WP_011103120.1		IS110-like element ISPsy7 family transposase		1184803	PSPTO_RS16260	1023	340	"PSPTO3146,PSPTO_3146"	PSPTO3146	PSPTO_3146
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3535672	3536283	-	WP_007245851.1	WP_007245851.1		VWA domain-containing protein		1184804	PSPTO_RS16265	612	203	"PSPTO3147,PSPTO_3147"	PSPTO3147	PSPTO_3147
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3536337	3537365	-	WP_011104404.1	WP_011104404.1		AAA family ATPase		1184805	PSPTO_RS16270	1029	342	"PSPTO3148,PSPTO_3148"	PSPTO3148	PSPTO_3148
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3537365	3541129	-	WP_011104405.1	WP_011104405.1		cobaltochelatase subunit CobN	cobN	1184806	PSPTO_RS16275	3765	1254	"PSPTO3149,PSPTO_3149"	PSPTO3149	PSPTO_3149
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3541133	3542197	-	WP_005766271.1	WP_005766271.1		cobalamin biosynthesis protein CobW	cobW	1184807	PSPTO_RS16280	1065	354	"PSPTO3150,PSPTO_3150"	PSPTO3150	PSPTO_3150
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3542904	3543089	+	WP_005766274.1	WP_005766274.1		CbtB-domain containing protein		1184808	PSPTO_RS16285	186	61	"PSPTO3151,PSPTO_3151"	PSPTO3151	PSPTO_3151
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3543110	3543832	+	WP_011104406.1	WP_011104406.1		CbtA family protein		1184809	PSPTO_RS16290	723	240	"PSPTO3152,PSPTO_3152"	PSPTO3152	PSPTO_3152
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3543825	3544274	+	WP_046463313.1	WP_046463313.1		cobalamin biosynthesis protein		1184810	PSPTO_RS16295	450	149	"PSPTO3153,PSPTO_3153"	PSPTO3153	PSPTO_3153
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3544307	3545056	+	WP_011104407.1	WP_011104407.1		precorrin-4 C(11)-methyltransferase	cobM	1184811	PSPTO_RS16300	750	249	"PSPTO3154,PSPTO_3154"	PSPTO3154	PSPTO_3154
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3545226	3548708	-	WP_011104408.1	WP_011104408.1		indolepyruvate ferredoxin oxidoreductase family protein		1184812	PSPTO_RS16305	3483	1160	"PSPTO3155,PSPTO_3155"	PSPTO3155	PSPTO_3155
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3548894	3549361	+	WP_003380560.1	WP_003380560.1		Lrp/AsnC family transcriptional regulator		1184813	PSPTO_RS16310	468	155	"PSPTO3156,PSPTO_3156"	PSPTO3156	PSPTO_3156
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3549873	3550406	+	WP_024666650.1	WP_024666650.1		sigma-70 region 4 domain-containing protein		1184814	PSPTO_RS16315	534	177	"PSPTO3157,PSPTO_3157"	PSPTO3157	PSPTO_3157
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3550528	3551664	+	WP_046463314.1	WP_046463314.1		M14-type cytosolic carboxypeptidase		1184815	PSPTO_RS16320	1137	378	"PSPTO3158,PSPTO_3158"	PSPTO3158	PSPTO_3158
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3551698	3552942	-	WP_011104410.1	WP_011104410.1		MFS transporter		1184816	PSPTO_RS16325	1245	414	"PSPTO3159,PSPTO_3159"	PSPTO3159	PSPTO_3159
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3553049	3553594	+	WP_005766294.1	WP_005766294.1		TetR/AcrR family transcriptional regulator		1184817	PSPTO_RS16330	546	181	"PSPTO3160,PSPTO_3160"	PSPTO3160	PSPTO_3160
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3553671	3554975	+	WP_275014309.1	WP_275014309.1		leucine-rich repeat-containing protein kinase family protein		1184818	PSPTO_RS16335	1305	434	"PSPTO3161,PSPTO_3161"	PSPTO3161	PSPTO_3161
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3554994	3555698	-	WP_005766298.1	WP_005766298.1		YebC/PmpR family DNA-binding transcriptional regulator		1184819	PSPTO_RS16340	705	234	"PSPTO3162,PSPTO_3162"	PSPTO3162	PSPTO_3162
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3555900	3556673	-	WP_011104412.1	WP_011104412.1		enoyl-CoA hydratase		1184820	PSPTO_RS16345	774	257	"PSPTO3163,PSPTO_3163"	PSPTO3163	PSPTO_3163
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3556756	3557964	-	WP_011104413.1	WP_011104413.1		acetyl-CoA C-acyltransferase		1184821	PSPTO_RS16350	1209	402	"PSPTO3164,PSPTO_3164"	PSPTO3164	PSPTO_3164
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3558140	3558619	+	WP_005766304.1	WP_005766304.1		LEA type 2 family protein		1184822	PSPTO_RS16355	480	159	"PSPTO3165,PSPTO_3165"	PSPTO3165	PSPTO_3165
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3558768	3559667	+	WP_046463316.1	WP_046463316.1		glycoside hydrolase family protein		1184823	PSPTO_RS16360	900	299	"PSPTO3166,PSPTO_3166"	PSPTO3166	PSPTO_3166
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3559693	3560049	-	WP_005766308.1	WP_005766308.1		hypothetical protein		1184824	PSPTO_RS16365	357	118	"PSPTO3167,PSPTO_3167"	PSPTO3167	PSPTO_3167
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3560567	3560809	+	WP_010204398.1	WP_010204398.1		hypothetical protein		1184826	PSPTO_RS16370	243	80	"PSPTO3169,PSPTO_3169"	PSPTO3169	PSPTO_3169
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3560806	3563547	+	WP_046463317.1	WP_046463317.1		glycoside hydrolase family 3 C-terminal domain-containing protein		1184827	PSPTO_RS16375	2742	913	"PSPTO3170,PSPTO_3170"	PSPTO3170	PSPTO_3170
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3563563	3564213	-	WP_007245868.1	WP_007245868.1		TetR/AcrR family transcriptional regulator		1184828	PSPTO_RS16380	651	216	"PSPTO3171,PSPTO_3171"	PSPTO3171	PSPTO_3171
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3564236	3565597	-	WP_005766318.1	WP_005766318.1		MATE family efflux transporter		1184829	PSPTO_RS16385	1362	453	"PSPTO3172,PSPTO_3172"	PSPTO3172	PSPTO_3172
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3565701	3565955	-	WP_003380539.1	WP_003380539.1		hypothetical protein		1184830	PSPTO_RS16390	255	84	"PSPTO3173,PSPTO_3173"	PSPTO3173	PSPTO_3173
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3566109	3566426	+	WP_007245870.1	WP_007245870.1		DUF883 family protein		1184831	PSPTO_RS16395	318	105	"PSPTO3174,PSPTO_3174"	PSPTO3174	PSPTO_3174
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3566539	3566889	-	WP_005766320.1	WP_005766320.1		hypothetical protein		1184832	PSPTO_RS16400	351	116	"PSPTO3175,PSPTO_3175"	PSPTO3175	PSPTO_3175
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3567159	3568229	+	WP_005766322.1	WP_005766322.1		M4 family metallopeptidase		1184833	PSPTO_RS16405	1071	356	"PSPTO3176,PSPTO_3176"	PSPTO3176	PSPTO_3176
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3568261	3568560	+	WP_007245872.1	WP_007245872.1		hypothetical protein		1184834	PSPTO_RS16410	300	99	"PSPTO3177,PSPTO_3177"	PSPTO3177	PSPTO_3177
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3570056	3571735	+	WP_005766330.1	WP_005766330.1		MlaD family protein		1184836	PSPTO_RS16425	1680	559	"PSPTO3179,PSPTO_3179"	PSPTO3179	PSPTO_3179
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3571732	3572355	+	WP_005766332.1	WP_005766332.1		PqiC family protein		1184837	PSPTO_RS16430	624	207	"PSPTO3180,PSPTO_3180"	PSPTO3180	PSPTO_3180
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3572634	3573083	+	WP_011104417.1	WP_011104417.1		helix-turn-helix transcriptional regulator		1184838	PSPTO_RS16435	450	149	"PSPTO3181,PSPTO_3181"	PSPTO3181	PSPTO_3181
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3573111	3574022	-	WP_011104418.1	WP_011104418.1		LysR family transcriptional regulator		1184839	PSPTO_RS16440	912	303	"PSPTO3182,PSPTO_3182"	PSPTO3182	PSPTO_3182
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3574134	3574970	+	WP_011104419.1	WP_011104419.1		pirin family protein		1184840	PSPTO_RS16445	837	278	"PSPTO3183,PSPTO_3183"	PSPTO3183	PSPTO_3183
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3574983	3575846	-	WP_007245876.1	WP_007245876.1		aldo/keto reductase family oxidoreductase		1184841	PSPTO_RS16450	864	287	"PSPTO3184,PSPTO_3184"	PSPTO3184	PSPTO_3184
CDS	without_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3575986	3576898	+				LysR family transcriptional regulator		1184842	PSPTO_RS16455	913		"pseudo;PSPTO3185,PSPTO_3185"	pseudo;PSPTO3185	PSPTO_3185
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3576922	3578451	-	WP_011104420.1	WP_011104420.1		sodium:solute symporter family protein		1184843	PSPTO_RS16460	1530	509	"PSPTO3186,PSPTO_3186"	PSPTO3186	PSPTO_3186
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3578448	3578708	-	WP_005766345.1	WP_005766345.1		hypothetical protein		1184844	PSPTO_RS16465	261	86	"PSPTO3187,PSPTO_3187"	PSPTO3187	PSPTO_3187
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3578832	3579767	-	WP_011104421.1	WP_011104421.1		choline kinase family protein		1184845	PSPTO_RS16470	936	311	"PSPTO3188,PSPTO_3188"	PSPTO3188	PSPTO_3188
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3579764	3580717	-	WP_011104422.1	WP_011104422.1		aminoglycoside phosphotransferase family protein		1184846	PSPTO_RS16475	954	317	"PSPTO3189,PSPTO_3189"	PSPTO3189	PSPTO_3189
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3580727	3582007	-	WP_011104423.1	WP_011104423.1		M20 family metallo-hydrolase		1184847	PSPTO_RS16480	1281	426	"PSPTO3190,PSPTO_3190"	PSPTO3190	PSPTO_3190
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3581985	3582743	-	WP_011104424.1	WP_011104424.1		DeoR/GlpR family DNA-binding transcription regulator		1184848	PSPTO_RS16485	759	252	"PSPTO3191,PSPTO_3191"	PSPTO3191	PSPTO_3191
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3582812	3584215	-	WP_046463318.1	WP_046463318.1		amidase family protein		1184849	PSPTO_RS16490	1404	467	"PSPTO3192,PSPTO_3192"	PSPTO3192	PSPTO_3192
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3584534	3586141	-	WP_011104426.1	WP_011104426.1		M10 family metallopeptidase		1184850	PSPTO_RS16495	1608	535	"PSPTO3193,PSPTO_3193"	PSPTO3193	PSPTO_3193
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3586369	3587346	+	WP_007247571.1	WP_007247571.1		IS5-like element ISPssy family transposase		1184851	PSPTO_RS16500	978	325	"PSPTO3194,PSPTO_3194"	PSPTO3194	PSPTO_3194
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3587832	3589148	+	WP_011104427.1	WP_011104427.1		ATP-binding protein		1184852	PSPTO_RS16505	1317	438	"PSPTO3195,PSPTO_3195"	PSPTO3195	PSPTO_3195
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3589345	3590259	-	WP_011104428.1	WP_011104428.1		LysR family transcriptional regulator		1184853	PSPTO_RS16510	915	304	"PSPTO3196,PSPTO_3196"	PSPTO3196	PSPTO_3196
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3590420	3591976	+	WP_011104429.1	WP_011104429.1		MFS transporter		1184854	PSPTO_RS16515	1557	518	"PSPTO3197,PSPTO_3197"	PSPTO3197	PSPTO_3197
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3591973	3592959	+	WP_005766375.1	WP_005766375.1		LLM class oxidoreductase		1184855	PSPTO_RS16520	987	328	"PSPTO3198,PSPTO_3198"	PSPTO3198	PSPTO_3198
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3593035	3594246	+	WP_046463419.1	WP_046463419.1		LLM class flavin-dependent oxidoreductase		1184856	PSPTO_RS16525	1212	403	"PSPTO3199,PSPTO_3199"	PSPTO3199	PSPTO_3199
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3594296	3595168	-	WP_011104431.1	WP_011104431.1		DUF6282 family protein		1184857	PSPTO_RS16530	873	290	"PSPTO3200,PSPTO_3200"	PSPTO3200	PSPTO_3200
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3595165	3595944	-	WP_011104432.1	WP_011104432.1		hypothetical protein		1184858	PSPTO_RS16535	780	259	"PSPTO3201,PSPTO_3201"	PSPTO3201	PSPTO_3201
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3596031	3597002	-	WP_011104433.1	WP_011104433.1		nitronate monooxygenase		1184859	PSPTO_RS16540	972	323	"PSPTO3202,PSPTO_3202"	PSPTO3202	PSPTO_3202
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3597083	3597451	-	WP_010204289.1	WP_010204289.1		antibiotic biosynthesis monooxygenase		1184860	PSPTO_RS16545	369	122	"PSPTO3203,PSPTO_3203"	PSPTO3203	PSPTO_3203
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3597525	3598238	-	WP_011104434.1	WP_011104434.1		RraA family protein		1184861	PSPTO_RS16550	714	237	"PSPTO3204,PSPTO_3204"	PSPTO3204	PSPTO_3204
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3598222	3599412	-	WP_011104435.1	WP_011104435.1		isocitrate/isopropylmalate family dehydrogenase		1184862	PSPTO_RS16555	1191	396	"PSPTO3205,PSPTO_3205"	PSPTO3205	PSPTO_3205
CDS	without_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3599409	3600438	-				aldolase catalytic domain-containing protein		1184863	PSPTO_RS16560	1030		"pseudo;PSPTO3206,PSPTO_3206"	pseudo;PSPTO3206	PSPTO_3206
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3600713	3601537	-	WP_046463420.1	WP_046463420.1		LysR family transcriptional regulator		1184864	PSPTO_RS16565	825	274	"PSPTO3207,PSPTO_3207"	PSPTO3207	PSPTO_3207
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3601833	3602810	+	WP_007247571.1	WP_007247571.1		IS5-like element ISPssy family transposase		1184865	PSPTO_RS16570	978	325	"PSPTO3208,PSPTO_3208"	PSPTO3208	PSPTO_3208
CDS	without_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3604412	3607009	-				DUF637 domain-containing protein		1184867	PSPTO_RS16590	2598		"partial;pseudo;PSPTO3210,PSPTO_3210"	partial;pseudo;PSPTO3210	PSPTO_3210
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3608136	3608690	-	WP_052507224.1	WP_052507224.1		DUF2247 family protein		1184868	PSPTO_RS16600	555	184	"PSPTO3211,PSPTO_3211"	PSPTO3211	PSPTO_3211
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3609072	3609431	+	WP_003409203.1	WP_003409203.1		IS66 family insertion sequence element accessory protein TnpB	tnpB	1184869	PSPTO_RS16610	360	119	"PSPTO3212,PSPTO_3212"	PSPTO3212	PSPTO_3212
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3609449	3611002	+	WP_003409202.1	WP_003409202.1		IS66-like element ISPsy5 family transposase		1184870	PSPTO_RS16615	1554	517	"PSPTO3213,PSPTO_3213"	PSPTO3213	PSPTO_3213
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3616413	3616772	+	WP_003409203.1	WP_003409203.1		IS66 family insertion sequence element accessory protein TnpB	tnpB	1184872	PSPTO_RS16630	360	119	"PSPTO3215,PSPTO_3215"	PSPTO3215	PSPTO_3215
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3616790	3618343	+	WP_003409202.1	WP_003409202.1		IS66-like element ISPsy5 family transposase		1184873	PSPTO_RS16635	1554	517	"PSPTO3216,PSPTO_3216"	PSPTO3216	PSPTO_3216
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3620468	3621664	-	WP_011104440.1	WP_011104440.1		hypothetical protein		68226086	PSPTO_RS30265	1197	398	"PSPTO3218,PSPTO_3218"	PSPTO3218	PSPTO_3218
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3621993	3623504	-	WP_011104442.1	WP_011104442.1		IS66 family transposase		1184877	PSPTO_RS16665	1512	503	"PSPTO3220,PSPTO_3220"	PSPTO3220	PSPTO_3220
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3623523	3623882	-	WP_004883347.1	WP_004883347.1		IS66 family insertion sequence element accessory protein TnpB	tnpB	1184878	PSPTO_RS16670	360	119	"PSPTO3221,PSPTO_3221"	PSPTO3221	PSPTO_3221
CDS	without_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3623977	3624167	-				transposase		1184879	PSPTO_RS16675	191		"partial;pseudo;PSPTO3222,PSPTO_3222"	partial;pseudo;PSPTO3222	PSPTO_3222
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3624316	3625293	+	WP_010213957.1	WP_010213957.1		IS5 family transposase		1184880	PSPTO_RS16680	978	325	"PSPTO3223,PSPTO_3223"	PSPTO3223	PSPTO_3223
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3625392	3626414	+	WP_002551322.1	WP_002551322.1		IS21-like element ISPsy4 family transposase	istA	1184881	PSPTO_RS16685	1023	340	"PSPTO3224,PSPTO_3224"	PSPTO3224	PSPTO_3224
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3626411	3627220	+	WP_005741073.1	WP_005741073.1		IS21-like element ISPsy4 family helper ATPase IstB	istB	1184882	PSPTO_RS16690	810	269	"PSPTO3225,PSPTO_3225"	PSPTO3225	PSPTO_3225
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3627715	3628134	-	WP_005760706.1	WP_005760706.1		SMI1/KNR4 family protein		1184883	PSPTO_RS16695	420	139	"PSPTO3226,PSPTO_3226"	PSPTO3226	PSPTO_3226
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3628302	3628430	-	WP_011104444.1	WP_011104444.1		hypothetical protein		75933700	PSPTO_RS30505	129	42	"PSPTO3227,PSPTO_3227"	PSPTO3227	PSPTO_3227
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3629677	3648501	-	WP_011104446.1	WP_011104446.1		filamentous hemagglutinin N-terminal domain-containing protein		1184886	PSPTO_RS16715	18825	6274	"PSPTO3229,PSPTO_3229"	PSPTO3229	PSPTO_3229
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3648541	3650250	-	WP_011104447.1	WP_011104447.1		ShlB/FhaC/HecB family hemolysin secretion/activation protein		1184887	PSPTO_RS16720	1710	569	"PSPTO3230,PSPTO_3230"	PSPTO3230	PSPTO_3230
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3650472	3651347	+	WP_005770888.1	WP_005770888.1		LysR family transcriptional regulator		1184888	PSPTO_RS16725	876	291	"PSPTO3231,PSPTO_3231"	PSPTO3231	PSPTO_3231
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3651385	3651810	-	WP_005770885.1	WP_005770885.1		VOC family protein		1184889	PSPTO_RS16730	426	141	"PSPTO3232,PSPTO_3232"	PSPTO3232	PSPTO_3232
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3652016	3653257	-	WP_011104448.1	WP_011104448.1		M20/M25/M40 family metallo-hydrolase		1184890	PSPTO_RS16735	1242	413	"PSPTO3233,PSPTO_3233"	PSPTO3233	PSPTO_3233
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3653342	3654829	-	WP_011104449.1	WP_011104449.1		SulP family inorganic anion transporter		1184891	PSPTO_RS16740	1488	495	"PSPTO3234,PSPTO_3234"	PSPTO3234	PSPTO_3234
CDS	without_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3655252	3656660	+				GntR family transcriptional regulator MpaR	mapR	1184892	PSPTO_RS16745	1409		"pseudo;PSPTO3235,PSPTO_3235"	pseudo;PSPTO3235	PSPTO_3235
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3657524	3659521	+	WP_046463903.1	WP_046463903.1		methyl-accepting chemotaxis protein		1184895	PSPTO_RS16755	1998	665	"PSPTO3237,PSPTO_3237"	PSPTO3237	PSPTO_3237
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3659577	3660410	-	WP_046463904.1	WP_046463904.1		energy transducer TonB		1184896	PSPTO_RS16760	834	277	"PSPTO3238,PSPTO_3238"	PSPTO3238	PSPTO_3238
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3660407	3660853	-	WP_005770871.1	WP_005770871.1		protein TolR	tolR	1184897	PSPTO_RS16765	447	148	"PSPTO3239,PSPTO_3239"	PSPTO3239	PSPTO_3239
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3660863	3661573	-	WP_007245914.1	WP_007245914.1		protein TolQ	tolQ	1184898	PSPTO_RS16770	711	236	"PSPTO3240,PSPTO_3240"	PSPTO3240	PSPTO_3240
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3661628	3663550	-	WP_011104453.1	WP_011104453.1		phytase		1184899	PSPTO_RS16775	1923	640	"PSPTO3241,PSPTO_3241"	PSPTO3241	PSPTO_3241
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3663587	3666103	-	WP_011104454.1	WP_011104454.1		TonB-dependent receptor		1184900	PSPTO_RS16780	2517	838	"PSPTO3242,PSPTO_3242"	PSPTO3242	PSPTO_3242
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3666583	3667497	+	WP_011104455.1	WP_011104455.1		GGDEF domain-containing protein		1184901	PSPTO_RS16785	915	304	"PSPTO3243,PSPTO_3243"	PSPTO3243	PSPTO_3243
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	3667507	3668544	+	WP_011104456.1	WP_011104456.1		AraC family transcriptional regulator		1184902	PSPTO_RS16790	1038	345	"PSPTO3244,PSPTO_3244"	PSPTO3244	PSPTO_3244
