,Time in tree,Genetic_Diversity,Num_gene_events,GC_content
DAKCFMEO_02010,4.008719999999999,0.04,1.0,NULL
DAKCFMEO_03975,4.008719999999999,0.044,1.0,NULL
DAKCFMEO_05085,4.008719999999999,0.06,1.0,NULL
DAKCFMEO_02989,4.008719999999999,0.029,1.0,NULL
DAKCFMEO_05093,4.008719999999999,0.048,1.0,NULL
DAKCFMEO_04749,4.008719999999999,0.031,1.0,NULL
DAKCFMEO_01417,4.008719999999999,0.036,1.0,NULL
DAKCFMEO_01386,4.008719999999999,0.038,1.0,NULL
DAKCFMEO_04654,4.008719999999999,0.034,1.0,NULL
DAKCFMEO_03713,5.92869,0.039,2.0,NULL
DAKCFMEO_00870,4.008719999999999,0.05,1.0,NULL
DAKCFMEO_03539,4.008719999999999,0.078,1.0,NULL
DAKCFMEO_00997,7.613459999999999,0.083,3.0,NULL
DAKCFMEO_02633,4.008719999999999,0.033,1.0,NULL
DAKCFMEO_01929,4.008719999999999,0.035,1.0,NULL
DAKCFMEO_04649,4.008719999999999,0.055,1.0,NULL
DAKCFMEO_03565,5.861009999999999,0.054,3.0,NULL
DAKCFMEO_02514,4.008719999999999,0.15,1.0,NULL
DAKCFMEO_01470,5.797979999999999,0.048,3.0,NULL
DAKCFMEO_00303,4.008719999999999,0.035,1.0,NULL
DAKCFMEO_02601,4.008719999999999,0.042,1.0,NULL
DAKCFMEO_03557,4.008719999999999,0.019,1.0,NULL
DAKCFMEO_02775,4.008719999999999,0.036,1.0,NULL
DAKCFMEO_03254,4.008719999999999,0.039,1.0,NULL
DAKCFMEO_04435,4.008719999999999,0.041,1.0,NULL
DAKCFMEO_00605,4.008719999999999,0.028,1.0,NULL
DAKCFMEO_02017,4.008719999999999,0.044,1.0,NULL
DAKCFMEO_03826,5.393079999999999,0.062,3.0,NULL
DAKCFMEO_00255,5.767719999999999,0.041,3.0,NULL
DAKCFMEO_04610,4.008719999999999,0.052,1.0,NULL
DAKCFMEO_02368,5.736319999999999,0.045,3.0,NULL
DAKCFMEO_03398,5.92869,0.053,2.0,NULL
DAKCFMEO_01091,4.008719999999999,0.035,1.0,NULL
DAKCFMEO_01773,4.008719999999999,0.036,1.0,NULL
DAKCFMEO_00413,5.92869,0.053,2.0,NULL
DAKCFMEO_00414,5.92869,0.042,2.0,NULL
DAKCFMEO_00032,4.008719999999999,0.046,1.0,NULL
DAKCFMEO_00266,4.008719999999999,0.036,1.0,NULL
DAKCFMEO_02139,4.008719999999999,0.024,1.0,NULL
DAKCFMEO_01449,4.008719999999999,0.039,1.0,NULL
DAKCFMEO_00807,4.008719999999999,0.038,1.0,NULL
DAKCFMEO_02016,4.008719999999999,0.034,1.0,NULL
DAKCFMEO_00790,4.008719999999999,0.062,1.0,NULL
DAKCFMEO_01445,5.763089999999999,0.046,3.0,NULL
DAKCFMEO_04828,6.97244,0.062,4.0,NULL
DAKCFMEO_03728,5.8619699999999995,0.068,3.0,NULL
DAKCFMEO_02681,4.008719999999999,0.034,1.0,NULL
DAKCFMEO_01764,4.008719999999999,0.061,1.0,NULL
DAKCFMEO_00757,5.92869,0.045,2.0,NULL
DAKCFMEO_03295,4.008719999999999,0.044,1.0,NULL
DAKCFMEO_04537,5.797139999999999,0.051,3.0,NULL
DAKCFMEO_02898,6.576789999999999,0.064,3.0,NULL
DAKCFMEO_05150,4.008719999999999,0.036,1.0,NULL
DAKCFMEO_04658,4.008719999999999,0.047,1.0,NULL
DAKCFMEO_03776,4.008719999999999,0.042,1.0,NULL
DAKCFMEO_03221,4.008719999999999,0.058,1.0,NULL
DAKCFMEO_00792,4.008719999999999,0.031,1.0,NULL
DAKCFMEO_00530,4.008719999999999,0.046,1.0,NULL
DAKCFMEO_01405,4.008719999999999,0.038,1.0,NULL
DAKCFMEO_01223,4.008719999999999,0.034,1.0,NULL
DAKCFMEO_02127,5.824199999999999,0.052,3.0,NULL
DAKCFMEO_04032,5.92869,0.04,2.0,NULL
DAKCFMEO_02004,4.008719999999999,0.045,1.0,NULL
DAKCFMEO_03837,4.008719999999999,0.036,1.0,NULL
DAKCFMEO_02106,4.008719999999999,0.033,1.0,NULL
DAKCFMEO_02134,4.008719999999999,0.031,1.0,NULL
DAKCFMEO_02838,4.008719999999999,0.039,1.0,NULL
DAKCFMEO_01712,5.92869,0.051,2.0,NULL
DAKCFMEO_02135,4.008719999999999,0.025,1.0,NULL
DAKCFMEO_01450,5.797739999999999,0.033,3.0,NULL
DAKCFMEO_00878,4.008719999999999,0.033,1.0,NULL
DAKCFMEO_03409,4.008719999999999,0.031,1.0,NULL
DAKCFMEO_02849,4.008719999999999,0.046,1.0,NULL
DAKCFMEO_04205,4.008719999999999,0.031,1.0,NULL
DAKCFMEO_01094,4.008719999999999,0.042,1.0,NULL
DAKCFMEO_01065,5.3929599999999995,0.062,3.0,NULL
DAKCFMEO_04751,4.008719999999999,0.041,1.0,NULL
DAKCFMEO_04064,5.92869,0.039,2.0,NULL
DAKCFMEO_02830,4.008719999999999,0.033,1.0,NULL
DAKCFMEO_01343,4.008719999999999,0.036,1.0,NULL
DAKCFMEO_00065,4.008719999999999,0.048,1.0,NULL
DAKCFMEO_00022,4.008719999999999,0.04,1.0,NULL
DAKCFMEO_04962,4.008719999999999,0.042,1.0,NULL
DAKCFMEO_01424,4.008719999999999,0.047,1.0,NULL
DAKCFMEO_02774,4.008719999999999,0.04,1.0,NULL
DAKCFMEO_02104,4.008719999999999,0.024,1.0,NULL
DAKCFMEO_03717,4.008719999999999,0.038,1.0,NULL
DAKCFMEO_00488,4.008719999999999,0.027,1.0,NULL
DAKCFMEO_04732,7.650269999999999,0.043,3.0,NULL
DAKCFMEO_05196,6.9109,0.057,4.0,NULL
DAKCFMEO_00061,6.676719999999998,0.059,5.0,NULL
DAKCFMEO_02896,6.576789999999999,0.062,3.0,NULL
DAKCFMEO_00566,4.008719999999999,0.054,1.0,NULL
DAKCFMEO_00922,4.008719999999999,0.056,1.0,NULL
DAKCFMEO_04843,4.008719999999999,0.037,1.0,NULL
DAKCFMEO_00034,4.008719999999999,0.071,1.0,NULL
DAKCFMEO_02162,4.008719999999999,0.026,1.0,NULL
DAKCFMEO_04467,4.008719999999999,0.03,1.0,NULL
DAKCFMEO_00059,3.9336000000000007,0.054,3.0,NULL
DAKCFMEO_01649,4.008719999999999,0.045,1.0,NULL
DAKCFMEO_02377,5.92869,0.058,2.0,NULL
DAKCFMEO_03992,4.008719999999999,0.059,1.0,NULL
DAKCFMEO_03220,4.008719999999999,0.029,1.0,NULL
DAKCFMEO_00667,5.861009999999999,0.074,3.0,NULL
DAKCFMEO_04330,4.008719999999999,0.022,1.0,NULL
DAKCFMEO_00889,4.008719999999999,0.03,1.0,NULL
DAKCFMEO_04939,4.008719999999999,0.051,1.0,NULL
DAKCFMEO_00263,4.008719999999999,0.037,1.0,NULL
DAKCFMEO_00128,4.008719999999999,0.05,1.0,NULL
DAKCFMEO_03244,5.79202,0.067,3.0,NULL
DAKCFMEO_02887,4.008719999999999,0.038,1.0,NULL
DAKCFMEO_02948,5.92869,0.066,2.0,NULL
DAKCFMEO_04940,4.008719999999999,0.029,1.0,NULL
DAKCFMEO_03951,4.008719999999999,0.047,1.0,NULL
DAKCFMEO_03392,4.008719999999999,0.046,1.0,NULL
DAKCFMEO_00060,6.676569999999998,0.048,5.0,NULL
DAKCFMEO_00547,4.008719999999999,0.03,1.0,NULL
DAKCFMEO_04614,4.008719999999999,0.052,1.0,NULL
DAKCFMEO_00035,4.008719999999999,0.055,1.0,NULL
DAKCFMEO_02990,4.008719999999999,0.04,1.0,NULL
DAKCFMEO_03792,5.797739999999999,0.053,3.0,NULL
DAKCFMEO_03224,4.008719999999999,0.032,1.0,NULL
DAKCFMEO_00704,4.008719999999999,0.039,1.0,NULL
DAKCFMEO_03664,4.008719999999999,0.069,1.0,NULL
DAKCFMEO_00894,4.008719999999999,0.039,1.0,NULL
DAKCFMEO_02008,4.008719999999999,0.028,1.0,NULL
DAKCFMEO_04286,4.008719999999999,0.048,1.0,NULL
DAKCFMEO_02166,4.008719999999999,0.027,1.0,NULL
DAKCFMEO_03135,4.008719999999999,0.041,1.0,NULL
DAKCFMEO_01015,4.008719999999999,0.027,1.0,NULL
DAKCFMEO_04608,4.008719999999999,0.046,1.0,NULL
DAKCFMEO_00485,4.008719999999999,0.041,1.0,NULL
DAKCFMEO_04657,4.008719999999999,0.046,1.0,NULL
DAKCFMEO_01122,4.008719999999999,0.045,1.0,NULL
DAKCFMEO_00125,4.008719999999999,0.057,1.0,NULL
DAKCFMEO_03468,4.008719999999999,0.039,1.0,NULL
DAKCFMEO_01333,4.008719999999999,0.047,1.0,NULL
DAKCFMEO_01016,4.008719999999999,0.037,1.0,NULL
DAKCFMEO_01410,4.008719999999999,0.018,1.0,NULL
DAKCFMEO_02044,4.008719999999999,0.043,1.0,NULL
DAKCFMEO_01451,5.763089999999999,0.049,3.0,NULL
DAKCFMEO_00503,4.008719999999999,0.125,1.0,NULL
DAKCFMEO_02223,4.008719999999999,0.039,1.0,NULL
DAKCFMEO_00781,4.008719999999999,0.034,1.0,NULL
DAKCFMEO_00943,5.797139999999999,0.037,3.0,NULL
DAKCFMEO_00489,4.008719999999999,0.038,1.0,NULL
DAKCFMEO_02899,5.3315399999999995,0.041,3.0,NULL
DAKCFMEO_02637,4.008719999999999,0.044,1.0,NULL
DAKCFMEO_00820,4.008719999999999,0.043,1.0,NULL
DAKCFMEO_01339,5.92869,0.031,2.0,NULL
DAKCFMEO_01232,4.008719999999999,0.061,1.0,NULL
DAKCFMEO_02179,4.008719999999999,0.048,1.0,NULL
DAKCFMEO_00662,4.008719999999999,0.039,1.0,NULL
DAKCFMEO_02327,4.008719999999999,0.021,1.0,NULL
DAKCFMEO_05195,6.9109,0.068,4.0,NULL
DAKCFMEO_01408,4.008719999999999,0.019,1.0,NULL
DAKCFMEO_01331,4.008719999999999,0.048,1.0,NULL
DAKCFMEO_02966,4.008719999999999,0.044,1.0,NULL
DAKCFMEO_01319,4.008719999999999,0.041,1.0,NULL
DAKCFMEO_01388,4.008719999999999,0.044,1.0,NULL
DAKCFMEO_03836,4.008719999999999,0.038,1.0,NULL
DAKCFMEO_01236,4.008719999999999,0.044,1.0,NULL
DAKCFMEO_05193,4.008719999999999,0.116,1.0,NULL
DAKCFMEO_01356,4.008719999999999,0.041,1.0,NULL
DAKCFMEO_02600,4.008719999999999,0.034,1.0,NULL
DAKCFMEO_03541,4.008719999999999,0.058,1.0,NULL
DAKCFMEO_04394,5.767719999999999,0.042,3.0,NULL
DAKCFMEO_02046,4.008719999999999,0.033,1.0,NULL
DAKCFMEO_04734,4.008719999999999,0.046,1.0,NULL
DAKCFMEO_00999,4.008719999999999,0.03,1.0,NULL
DAKCFMEO_00584,6.044509999999999,0.048,4.0,NULL
DAKCFMEO_00220,4.008719999999999,0.018,1.0,NULL
DAKCFMEO_03217,5.92869,0.051,2.0,NULL
DAKCFMEO_03024,5.92869,0.082,2.0,NULL
DAKCFMEO_03924,4.008719999999999,0.041,1.0,NULL
DAKCFMEO_03381,4.008719999999999,0.044,1.0,NULL
DAKCFMEO_01767,4.008719999999999,0.036,1.0,NULL
DAKCFMEO_02149,4.008719999999999,0.045,1.0,NULL
DAKCFMEO_02730,4.008719999999999,0.041,1.0,NULL
DAKCFMEO_00524,4.008719999999999,0.059,1.0,NULL
DAKCFMEO_05180,4.008719999999999,0.02,1.0,NULL
DAKCFMEO_02680,4.008719999999999,0.046,1.0,NULL
DAKCFMEO_02339,4.008719999999999,0.072,1.0,NULL
DAKCFMEO_03672,4.008719999999999,0.029,1.0,NULL
DAKCFMEO_02649,4.008719999999999,0.038,1.0,NULL
DAKCFMEO_02507,4.008719999999999,0.036,1.0,NULL
DAKCFMEO_04433,4.008719999999999,0.037,1.0,NULL
DAKCFMEO_05168,5.92869,0.052,2.0,NULL
DAKCFMEO_05154,4.008719999999999,0.036,1.0,NULL
DAKCFMEO_04593,4.008719999999999,0.055,1.0,NULL
DAKCFMEO_04483,4.008719999999999,0.051,1.0,NULL
DAKCFMEO_00268,4.008719999999999,0.043,1.0,NULL
DAKCFMEO_03637,4.008719999999999,0.048,1.0,NULL
DAKCFMEO_01873,4.008719999999999,0.048,1.0,NULL
DAKCFMEO_03684,4.008719999999999,0.033,1.0,NULL
DAKCFMEO_03141,4.008719999999999,0.13,1.0,NULL
DAKCFMEO_03955,4.008719999999999,0.042,1.0,NULL
DAKCFMEO_02814,4.008719999999999,0.037,1.0,NULL
DAKCFMEO_03830,4.008719999999999,0.048,1.0,NULL
DAKCFMEO_05181,4.008719999999999,0.052,1.0,NULL
DAKCFMEO_02997,4.008719999999999,0.055,1.0,NULL
DAKCFMEO_03543,4.008719999999999,0.038,1.0,NULL
DAKCFMEO_04561,4.008719999999999,0.019,1.0,NULL
DAKCFMEO_02669,7.650389999999999,0.051,3.0,NULL
DAKCFMEO_04686,4.008719999999999,0.036,1.0,NULL
DAKCFMEO_01371,5.736319999999999,0.042,3.0,NULL
DAKCFMEO_05225,4.008719999999999,0.046,1.0,NULL
DAKCFMEO_00373,5.92869,0.039,2.0,NULL
DAKCFMEO_01766,4.008719999999999,0.043,1.0,NULL
DAKCFMEO_03382,4.008719999999999,0.041,1.0,NULL
DAKCFMEO_03806,4.008719999999999,0.035,1.0,NULL
DAKCFMEO_04084,4.008719999999999,0.031,1.0,NULL
DAKCFMEO_03256,4.008719999999999,0.042,1.0,NULL
DAKCFMEO_05043,4.008719999999999,0.035,1.0,NULL
DAKCFMEO_02679,4.008719999999999,0.038,1.0,NULL
DAKCFMEO_01765,4.008719999999999,0.036,1.0,NULL
DAKCFMEO_03289,4.008719999999999,0.04,1.0,NULL
DAKCFMEO_01936,4.008719999999999,0.053,1.0,NULL
DAKCFMEO_02454,4.008719999999999,0.034,1.0,NULL
DAKCFMEO_04033,5.92869,0.041,2.0,NULL
DAKCFMEO_02208,5.92869,0.03,2.0,NULL
DAKCFMEO_02498,4.008719999999999,0.03,1.0,NULL
DAKCFMEO_03929,5.8617799999999995,0.067,3.0,NULL
DAKCFMEO_01802,4.008719999999999,0.026,1.0,NULL
DAKCFMEO_01844,4.008719999999999,0.048,1.0,NULL
DAKCFMEO_02821,4.008719999999999,0.022,1.0,NULL
DAKCFMEO_02272,4.008719999999999,0.036,1.0,NULL
DAKCFMEO_02701,4.008719999999999,0.056,1.0,NULL
DAKCFMEO_03925,4.008719999999999,0.035,1.0,NULL
DAKCFMEO_01747,4.008719999999999,0.043,1.0,NULL
DAKCFMEO_02505,4.008719999999999,0.044,1.0,NULL
DAKCFMEO_04792,4.008719999999999,0.063,1.0,NULL
DAKCFMEO_05298,4.008719999999999,0.035,1.0,NULL
DAKCFMEO_00528,4.008719999999999,0.058,1.0,NULL
DAKCFMEO_01814,4.008719999999999,0.034,1.0,NULL
DAKCFMEO_01044,4.008719999999999,0.036,1.0,NULL
DAKCFMEO_02535,4.008719999999999,0.054,1.0,NULL
DAKCFMEO_00891,4.008719999999999,0.032,1.0,NULL
DAKCFMEO_01031,4.008719999999999,0.035,1.0,NULL
DAKCFMEO_02241,5.861009999999999,0.043,3.0,NULL
DAKCFMEO_00241,4.476769999999999,0.032,3.0,NULL
DAKCFMEO_02045,4.008719999999999,0.027,1.0,NULL
DAKCFMEO_02889,4.008719999999999,0.041,1.0,NULL
DAKCFMEO_02884,4.008719999999999,0.04,1.0,NULL
DAKCFMEO_01218,4.008719999999999,0.034,1.0,NULL
DAKCFMEO_01221,4.008719999999999,0.038,1.0,NULL
DAKCFMEO_01341,5.92869,0.04,2.0,NULL
DAKCFMEO_00261,4.008719999999999,0.037,1.0,NULL
DAKCFMEO_00127,4.008719999999999,0.032,1.0,NULL
DAKCFMEO_01748,4.008719999999999,0.04,1.0,NULL
DAKCFMEO_00129,4.008719999999999,0.037,1.0,NULL
DAKCFMEO_02967,4.008719999999999,0.029,1.0,NULL
DAKCFMEO_02388,7.616219999999999,0.042,3.0,NULL
DAKCFMEO_02885,4.008719999999999,0.041,1.0,NULL
DAKCFMEO_02881,4.008719999999999,0.035,1.0,NULL
DAKCFMEO_03817,4.008719999999999,0.029,1.0,NULL
DAKCFMEO_01215,4.008719999999999,0.039,1.0,NULL
DAKCFMEO_02624,4.008719999999999,0.027,1.0,NULL
DAKCFMEO_01220,4.008719999999999,0.038,1.0,NULL
DAKCFMEO_02519,4.008719999999999,0.12,1.0,NULL
DAKCFMEO_01366,5.393079999999999,0.044,3.0,NULL
DAKCFMEO_04727,4.008719999999999,0.051,1.0,NULL
DAKCFMEO_01797,4.008719999999999,0.034,1.0,NULL
DAKCFMEO_04034,5.3929599999999995,0.045,3.0,NULL
DAKCFMEO_03640,4.008719999999999,0.048,1.0,NULL
DAKCFMEO_02332,6.97262,0.038,4.0,NULL
DAKCFMEO_01458,4.008719999999999,0.041,1.0,NULL
DAKCFMEO_04486,4.008719999999999,0.033,1.0,NULL
DAKCFMEO_01744,4.008719999999999,0.026,1.0,NULL
DAKCFMEO_03995,4.008719999999999,0.065,1.0,NULL
DAKCFMEO_04982,4.008719999999999,0.028,1.0,NULL
DAKCFMEO_02882,4.008719999999999,0.014,1.0,NULL
DAKCFMEO_01188,7.181619999999998,0.057,3.0,NULL
DAKCFMEO_03690,5.7627999999999995,0.048,3.0,NULL
DAKCFMEO_00033,4.008719999999999,0.069,1.0,NULL
DAKCFMEO_04631,4.476769999999999,0.048,3.0,NULL
DAKCFMEO_01055,3.9336000000000007,0.048,3.0,NULL
DAKCFMEO_00914,4.008719999999999,0.042,1.0,NULL
DAKCFMEO_03218,5.92869,0.047,2.0,NULL
DAKCFMEO_02145,4.008719999999999,0.054,1.0,NULL
DAKCFMEO_03229,5.92869,0.058,2.0,NULL
DAKCFMEO_04660,4.008719999999999,0.049,1.0,NULL
DAKCFMEO_02413,4.008719999999999,0.056,1.0,NULL
DAKCFMEO_03546,4.008719999999999,0.038,1.0,NULL
DAKCFMEO_01409,4.008719999999999,0.022,1.0,NULL
DAKCFMEO_03561,4.008719999999999,0.05,1.0,NULL
DAKCFMEO_04090,4.008719999999999,0.051,1.0,NULL
DAKCFMEO_05243,5.92869,0.06,2.0,NULL
DAKCFMEO_02513,4.008719999999999,0.125,1.0,NULL
DAKCFMEO_02432,4.008719999999999,0.037,1.0,NULL
DAKCFMEO_02144,4.008719999999999,0.033,1.0,NULL
DAKCFMEO_01381,4.008719999999999,0.023,1.0,NULL
DAKCFMEO_00890,4.008719999999999,0.034,1.0,NULL
DAKCFMEO_04605,4.008719999999999,0.057,1.0,NULL
DAKCFMEO_04801,4.008719999999999,0.044,1.0,NULL
DAKCFMEO_03829,4.008719999999999,0.04,1.0,NULL
DAKCFMEO_04560,4.008719999999999,0.039,1.0,NULL
DAKCFMEO_00185,5.92869,0.044,2.0,NULL
DAKCFMEO_02457,4.008719999999999,0.035,1.0,NULL
DAKCFMEO_02239,4.008719999999999,0.068,1.0,NULL
DAKCFMEO_02201,5.92869,0.036,2.0,NULL
DAKCFMEO_00739,5.826359999999999,0.021,3.0,NULL
DAKCFMEO_01859,4.008719999999999,0.044,1.0,NULL
DAKCFMEO_03964,4.008719999999999,0.047,1.0,NULL
DAKCFMEO_01227,3.9336000000000007,0.061,3.0,NULL
DAKCFMEO_04905,5.92869,0.041,2.0,NULL
DAKCFMEO_03947,4.008719999999999,0.052,1.0,NULL
DAKCFMEO_04480,7.121009999999998,0.052,3.0,NULL
DAKCFMEO_04295,4.008719999999999,0.056,1.0,NULL
DAKCFMEO_01671,5.92869,0.041,2.0,NULL
DAKCFMEO_04282,5.797979999999999,0.041,3.0,NULL
DAKCFMEO_03931,5.82607,0.047,3.0,NULL
DAKCFMEO_01100,5.797859999999999,0.055,3.0,NULL
DAKCFMEO_04067,5.797739999999999,0.046,3.0,NULL
DAKCFMEO_00899,5.736319999999999,0.05,3.0,NULL
DAKCFMEO_00186,4.008719999999999,0.042,1.0,NULL
DAKCFMEO_04538,4.008719999999999,0.041,1.0,NULL
DAKCFMEO_00482,4.008719999999999,0.034,1.0,NULL
DAKCFMEO_05245,5.92869,0.05,2.0,NULL
DAKCFMEO_02320,4.008719999999999,0.056,1.0,NULL
DAKCFMEO_04389,5.710539999999999,0.074,3.0,NULL
DAKCFMEO_02015,4.008719999999999,0.056,1.0,NULL
DAKCFMEO_04039,4.008719999999999,0.053,1.0,NULL
DAKCFMEO_01003,4.008719999999999,0.065,1.0,NULL
DAKCFMEO_03315,4.008719999999999,0.045,1.0,NULL
DAKCFMEO_00124,4.008719999999999,0.041,1.0,NULL
DAKCFMEO_02007,4.008719999999999,0.079,1.0,NULL
DAKCFMEO_02832,4.008719999999999,0.071,1.0,NULL
DAKCFMEO_00602,4.008719999999999,0.241,1.0,NULL
DAKCFMEO_02477,5.183300000000001,0.222,4.0,NULL
DAKCFMEO_00958,4.0081299999999995,0.038,2.0,NULL
DAKCFMEO_03808,4.0081299999999995,0.049,2.0,NULL
DAKCFMEO_04570,4.0081299999999995,0.055,2.0,NULL
DAKCFMEO_00693,4.0081299999999995,0.037,2.0,NULL
DAKCFMEO_01425,4.008369999999999,0.041,2.0,NULL
DAKCFMEO_04110,5.8265199999999995,0.063,4.0,NULL
DAKCFMEO_01400,4.007529999999999,0.043,2.0,NULL
DAKCFMEO_04049,5.191960000000001,0.039,4.0,NULL
DAKCFMEO_04460,4.007529999999999,0.061,2.0,NULL
DAKCFMEO_04755,4.0081299999999995,0.035,2.0,NULL
DAKCFMEO_04098,3.978110000000001,0.042,2.0,NULL
DAKCFMEO_00363,5.927499999999999,0.038,3.0,NULL
DAKCFMEO_00867,4.0081299999999995,0.051,2.0,NULL
DAKCFMEO_01118,4.0081299999999995,0.034,2.0,NULL
DAKCFMEO_03949,3.973480000000001,0.044,2.0,NULL
DAKCFMEO_04695,5.27071,0.033,4.0,NULL
DAKCFMEO_00507,5.25278,0.04,4.0,NULL
DAKCFMEO_00288,4.008369999999999,0.04,2.0,NULL
DAKCFMEO_02430,3.973480000000001,0.061,2.0,NULL
DAKCFMEO_00210,4.007529999999999,0.045,2.0,NULL
DAKCFMEO_03926,3.973480000000001,0.047,2.0,NULL
DAKCFMEO_00765,3.978110000000001,0.031,2.0,NULL
DAKCFMEO_01415,4.008279999999999,0.044,2.0,NULL
DAKCFMEO_00525,3.8917100000000007,0.084,2.0,NULL
DAKCFMEO_00049,4.007529999999999,0.038,2.0,NULL
DAKCFMEO_03549,3.4643600000000006,0.041,2.0,NULL
DAKCFMEO_03960,4.008369999999999,0.019,2.0,NULL
DAKCFMEO_02385,3.886320000000001,0.027,2.0,NULL
DAKCFMEO_01263,3.886320000000001,0.002,2.0,NULL
DAKCFMEO_03910,3.973480000000001,0.051,2.0,NULL
DAKCFMEO_04015,3.4643600000000006,0.039,2.0,NULL
DAKCFMEO_03675,3.4643600000000006,0.031,2.0,NULL
DAKCFMEO_03970,3.978110000000001,0.049,2.0,NULL
DAKCFMEO_00494,4.007529999999999,0.047,2.0,NULL
DAKCFMEO_00012,4.00096,0.085,2.0,NULL
DAKCFMEO_01360,3.902990000000001,0.042,4.0,NULL
DAKCFMEO_05263,7.48249,0.082,2.0,NULL
DAKCFMEO_03804,4.00815,0.037,2.0,NULL
DAKCFMEO_01782,5.1188400000000005,0.05,3.0,NULL
DAKCFMEO_02506,3.8917100000000007,0.025,2.0,NULL
DAKCFMEO_01046,4.008369999999999,0.037,2.0,NULL
DAKCFMEO_00588,5.927499999999999,0.05,3.0,NULL
DAKCFMEO_04323,4.008279999999999,0.055,2.0,NULL
DAKCFMEO_03943,4.007529999999999,0.068,2.0,NULL
DAKCFMEO_00070,3.4643600000000006,0.07,2.0,NULL
DAKCFMEO_04531,4.007529999999999,0.043,2.0,NULL
DAKCFMEO_00332,3.4643600000000006,0.03,2.0,NULL
DAKCFMEO_01330,4.0081299999999995,0.062,2.0,NULL
DAKCFMEO_02375,3.946710000000001,0.039,2.0,NULL
DAKCFMEO_04062,4.139079999999999,0.03,3.0,NULL
DAKCFMEO_01872,3.886320000000001,0.033,2.0,NULL
DAKCFMEO_02888,3.4643600000000006,0.046,2.0,NULL
DAKCFMEO_04630,4.008249999999999,0.042,2.0,NULL
DAKCFMEO_04473,5.1188400000000005,0.034,3.0,NULL
DAKCFMEO_00279,4.008369999999999,0.04,2.0,NULL
DAKCFMEO_03907,4.007529999999999,0.049,2.0,NULL
DAKCFMEO_00206,5.7623299999999995,0.066,4.0,NULL
DAKCFMEO_01207,5.1188400000000005,0.036,3.0,NULL
DAKCFMEO_00527,3.8917100000000007,0.058,2.0,NULL
DAKCFMEO_00920,3.973480000000001,0.046,2.0,NULL
DAKCFMEO_04535,3.973480000000001,0.044,2.0,NULL
DAKCFMEO_01713,3.973480000000001,0.069,2.0,NULL
DAKCFMEO_00877,4.008369999999999,0.028,2.0,NULL
DAKCFMEO_04795,3.4643600000000006,0.032,2.0,NULL
DAKCFMEO_02289,5.898079999999999,0.06,3.0,NULL
DAKCFMEO_00549,4.139079999999999,0.051,3.0,NULL
DAKCFMEO_03384,4.0081299999999995,0.036,2.0,NULL
DAKCFMEO_01745,4.007529999999999,0.05,2.0,NULL
DAKCFMEO_01351,3.973480000000001,0.026,2.0,NULL
DAKCFMEO_01347,3.973480000000001,0.028,2.0,NULL
DAKCFMEO_04446,3.4643600000000006,0.046,2.0,NULL
DAKCFMEO_03387,4.0081299999999995,0.03,2.0,NULL
DAKCFMEO_04652,4.008279999999999,0.046,2.0,NULL
DAKCFMEO_01013,4.007529999999999,0.036,2.0,NULL
DAKCFMEO_02365,4.139079999999999,0.036,3.0,NULL
DAKCFMEO_00872,3.978110000000001,0.03,2.0,NULL
DAKCFMEO_00941,4.007529999999999,0.032,2.0,NULL
DAKCFMEO_00957,3.973480000000001,0.046,2.0,NULL
DAKCFMEO_00770,4.00815,0.03,2.0,NULL
DAKCFMEO_00952,5.927499999999999,0.043,3.0,NULL
DAKCFMEO_04004,4.007529999999999,0.057,2.0,NULL
DAKCFMEO_05241,3.4643600000000006,0.061,2.0,NULL
DAKCFMEO_04737,4.008369999999999,0.032,2.0,NULL
DAKCFMEO_03815,3.4643600000000006,0.03,2.0,NULL
DAKCFMEO_02886,4.0081299999999995,0.026,2.0,NULL
DAKCFMEO_00966,3.4643600000000006,0.03,2.0,NULL
DAKCFMEO_01024,5.79156,0.077,4.0,NULL
DAKCFMEO_03245,4.008249999999999,0.034,2.0,NULL
DAKCFMEO_01403,5.762739999999999,0.053,4.0,NULL
DAKCFMEO_03464,3.8917100000000007,0.045,2.0,NULL
DAKCFMEO_02945,3.9732700000000007,0.048,2.0,NULL
DAKCFMEO_04740,4.007529999999999,0.037,2.0,NULL
DAKCFMEO_02534,4.0081299999999995,0.038,2.0,NULL
DAKCFMEO_05156,3.4643600000000006,0.051,2.0,NULL
DAKCFMEO_00860,4.0081299999999995,0.055,2.0,NULL
DAKCFMEO_04572,5.25278,0.035,4.0,NULL
DAKCFMEO_04116,4.007529999999999,0.047,2.0,NULL
DAKCFMEO_03751,4.0081299999999995,0.035,2.0,NULL
DAKCFMEO_01411,3.973480000000001,0.023,2.0,NULL
DAKCFMEO_04690,4.008369999999999,0.03,2.0,NULL
DAKCFMEO_01750,3.973480000000001,0.041,2.0,NULL
DAKCFMEO_00087,5.928249999999999,0.07,3.0,NULL
DAKCFMEO_03840,4.007529999999999,0.054,2.0,NULL
DAKCFMEO_01032,3.973480000000001,0.047,2.0,NULL
DAKCFMEO_01212,5.1188400000000005,0.036,3.0,NULL
DAKCFMEO_02000,3.4643600000000006,0.041,2.0,NULL
DAKCFMEO_02412,3.4643600000000006,0.049,2.0,NULL
DAKCFMEO_02671,3.4643600000000006,0.031,2.0,NULL
